id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
240631,Somalia,SOM,7.03917,47.22166,"[7.03917, 47.22166]",Recommended figure,Disaster,total,11,2026-01-31,2026-01-25,2026-01-31,2026,40337,Somalia: Drought - Mudug - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Galdogob, Mudug, Somalia","7.03917, 47.22166",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:33:58.655624Z,"Somalia: 11 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 11 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240629,Somalia,SOM,7.8022,48.39912,"[7.8022, 48.39912]",Recommended figure,Disaster,total,6,2026-01-31,2026-01-25,2026-01-31,2026,40338,Somalia: Drought - Nugaal - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia","7.8022, 48.39912",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:33:58.565621Z,"Somalia: 6 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240627,Somalia,SOM,9.74917,48.82194,"[9.74917, 48.82194]",Recommended figure,Disaster,total,51,2026-01-31,2026-01-25,2026-01-31,2026,40331,Somalia: Drought - Sanaag - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Dhahar, Sanaag, Somalia","9.74917, 48.82194",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:33:58.445808Z,"Somalia: 51 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 51 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240626,Somalia,SOM,10.14761,46.68854,"[10.14761, 46.68854]",Recommended figure,Disaster,total,12,2026-01-31,2026-01-25,2026-01-31,2026,40331,Somalia: Drought - Sanaag - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceel Afweyn, Sanaag, Somalia","10.14761, 46.68854",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:33:58.402882Z,"Somalia: 12 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 12 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240625,Somalia,SOM,0.41990500000000003,42.64308,"[0.41990500000000003, 42.64308]",Recommended figure,Disaster,total,8,2026-01-31,2026-01-25,2026-01-31,2026,40330,Somalia: Drought - Middle Juba - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bu'aale, Middle Juba, Somalia; Kismayo, Lower Juba, Somalia","1.19798, 42.7408; -0.35817, 42.54536",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-20T16:33:58.360561Z,"Somalia: 8 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 8 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240624,Somalia,SOM,2.3733274499999997,42.6297554,"[2.3733274499999997, 42.6297554]",Recommended figure,Disaster,total,49,2026-01-31,2026-01-25,2026-01-31,2026,40326,Somalia: Drought - Bay - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bardera, Baardheere بااردىرآ, Gedo, Jubaland, Somalia; Diinsoor, Bay, Somalia","2.3372449, 42.2849308; 2.40941, 42.97458",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:33:58.308669Z,"Somalia: 49 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 49 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240623,Somalia,SOM,3.206,42.35912,"[3.206, 42.35912]",Recommended figure,Disaster,total,93,2026-01-31,2026-01-25,2026-01-31,2026,40327,Somalia: Drought - Gedo - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Garbahaarey, Gedo, Somalia","3.206, 42.35912",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:43.208248Z,"Somalia: 93 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 93 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240622,Somalia,SOM,3.30914,42.69214,"[3.30914, 42.69214]",Recommended figure,Disaster,total,40,2026-01-31,2026-01-25,2026-01-31,2026,40326,Somalia: Drought - Bay - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Luuq, Gedo, Somalia; Qansax Dheere, Bay, Somalia","3.80315, 42.54417; 2.81513, 42.84011",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:26:43.153318Z,"Somalia: 40 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 40 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240621,Somalia,SOM,7.16241,49.00102,"[7.16241, 49.00102]",Recommended figure,Disaster,total,2426,2026-01-31,2026-01-25,2026-01-31,2026,40337,Somalia: Drought - Mudug - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Jariiban, Mudug, Somalia","7.16241, 49.00102",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:43.088105Z,"Somalia: 2,426 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 2426 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240620,Somalia,SOM,3.81645,43.43285,"[3.81645, 43.43285]",Recommended figure,Conflict,total,18,2026-01-31,2026-01-25,2026-01-31,2026,40320,Somalia: Unclear/Unknown - Bakool - 01/01/2026,,,2026-01-01,2026-01-31,,,,,,Protection and Return Monitoring Network (PRMN),,"Waajid, Bakool, Somalia","3.81645, 43.43285",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:43.027704Z,"Somalia: 18 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 18 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Conflict. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Conflict
240619,Somalia,SOM,1.49095745,42.6707504,"[1.49095745, 42.6707504]",Recommended figure,Disaster,total,28,2026-01-31,2026-01-25,2026-01-31,2026,40330,Somalia: Drought - Middle Juba - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bardera, Baardheere بااردىرآ, Gedo, Jubaland, Somalia; Jilib, Middle Juba, Somalia","2.3372449, 42.2849308; 0.64467, 43.05657",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:26:42.959462Z,"Somalia: 28 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 28 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240617,Somalia,SOM,6.76972,47.43083,"[6.76972, 47.43083]",Recommended figure,Disaster,total,11,2026-01-31,2026-01-25,2026-01-31,2026,40337,Somalia: Drought - Mudug - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Gaalkacyo, Mudug, Somalia","6.76972, 47.43083",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:42.838877Z,"Somalia: 11 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 11 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240615,Somalia,SOM,4.338205,43.06956,"[4.338205, 43.06956]",Recommended figure,Disaster,total,73,2026-01-31,2026-01-25,2026-01-31,2026,40334,Somalia: Drought - Bakool - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceel Barde, Bakool, Somalia; Doolow, Gedo, Somalia","4.67388, 43.99833; 4.00253, 42.14079",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-20T16:26:42.730320Z,"Somalia: 73 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 73 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240614,Somalia,SOM,3.24395,43.073835,"[3.24395, 43.073835]",Recommended figure,Disaster,total,18,2026-01-31,2026-01-25,2026-01-31,2026,40326,Somalia: Drought - Bay - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Buur Hakaba, Bay, Somalia; Doolow, Gedo, Somalia","2.48537, 44.00688; 4.00253, 42.14079",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-20T16:26:42.674476Z,"Somalia: 18 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 18 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240613,Somalia,SOM,4.09572,43.023505,"[4.09572, 43.023505]",Recommended figure,Disaster,total,15,2026-01-31,2026-01-25,2026-01-31,2026,40334,Somalia: Drought - Bakool - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Doolow, Gedo, Somalia; Xudur, Bakool, Somalia","4.00253, 42.14079; 4.18891, 43.90622",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-20T16:26:42.617689Z,"Somalia: 15 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 15 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240608,Somalia,SOM,3.16988745,42.2128604,"[3.16988745, 42.2128604]",Recommended figure,Disaster,total,13,2026-01-31,2026-01-25,2026-01-31,2026,40327,Somalia: Drought - Gedo - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bardera, Baardheere بااردىرآ, Gedo, Jubaland, Somalia; Doolow, Gedo, Somalia","2.3372449, 42.2849308; 4.00253, 42.14079",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-20T16:26:42.307870Z,"Somalia: 13 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 13 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240607,Somalia,SOM,2.1381,45.1212,"[2.1381, 45.1212]",Recommended figure,Disaster,total,267,2026-01-31,2026-01-25,2026-01-31,2026,40325,Somalia: Drought - Lower Shabelle - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Afgooye, Lower Shabeelle, Somalia","2.1381, 45.1212",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:42.240178Z,"Somalia: 267 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 267 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240606,Somalia,SOM,2.6861757,41.441251,"[2.6861757, 41.441251]",Recommended figure,Disaster,total,115,2026-01-31,2026-01-25,2026-01-31,2026,40327,Somalia: Drought - Gedo - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceel Waaq, Gedo, Somalia","2.6861757, 41.441251",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:42.177593Z,"Somalia: 115 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 115 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
240604,Somalia,SOM,3.43559,41.7337,"[3.43559, 41.7337]",Recommended figure,Disaster,total,143,2026-01-31,2026-01-25,2026-01-31,2026,40327,Somalia: Drought - Gedo - 01/01/2026,,,2026-01-01,2026-01-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Belet Xaawo, Gedo, Somalia","3.43559, 41.7337",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-20T16:26:42.026834Z,"Somalia: 143 displacements, 25 January - 31 January. According to Protection and Return Monitoring Network (PRMN), a total of 143 people were displaced in Somalia , arriving in the week of 25 January 2026 due to Drought. Protection and Return Monitoring Network (PRMN) - 20 February 2026",,Drought
